timestamp,device_id,state,cpu_load,memory_usage,temperature,battery,network_latency,fault_type,anomaly
2026-09-20 11:06:12,DT-001,FAULT,43.2,44.05,80.55,99.51,20.32,HIGH_TEMPERATURE,1
2026-09-20 11:06:13,DT-001,FAULT,44.92,43.86,93.07,99.5,18.67,HIGH_TEMPERATURE,1
2026-09-20 11:06:14,DT-001,FAULT,47.51,45.08,83.68,99.5,20.15,HIGH_TEMPERATURE,1
2026-09-20 11:06:15,DT-001,FAULT,51.34,44.27,80.15,99.5,18.32,HIGH_TEMPERATURE,1
2026-09-20 11:06:16,DT-001,FAULT,52.44,44.0,97.21,99.5,21.1,HIGH_TEMPERATURE,1
2026-09-20 11:06:17,DT-001,FAULT,48.08,42.66,99.23,99.49,23.39,HIGH_TEMPERATURE,1
2026-09-20 11:06:18,DT-001,NORMAL,44.23,43.35,93.71,99.49,21.01,NORMAL,0
2026-09-20 11:06:19,DT-001,NORMAL,41.61,41.51,88.76,99.48,20.3,NORMAL,0
2026-09-20 11:06:20,DT-001,NORMAL,42.85,42.17,84.47,99.48,22.81,NORMAL,0
2026-09-20 11:06:21,DT-001,NORMAL,44.23,40.74,79.8,99.47,23.55,NORMAL,0
2026-09-20 11:06:22,DT-001,NORMAL,45.45,41.59,75.6,99.47,22.6,NORMAL,0
2026-09-20 11:06:23,DT-001,NORMAL,41.77,41.48,72.49,99.47,20.66,NORMAL,0
2026-09-20 11:06:24,DT-001,NORMAL,42.07,42.22,68.62,99.46,19.12,NORMAL,0
2026-09-20 11:06:25,DT-001,NORMAL,43.09,41.98,66.15,99.45,19.98,NORMAL,0
2026-09-20 11:06:26,DT-001,NORMAL,39.31,41.61,62.82,99.45,22.61,NORMAL,0
2026-09-20 11:06:27,DT-001,NORMAL,39.18,41.15,61.02,99.44,24.31,NORMAL,0
2026-09-20 11:06:28,DT-001,NORMAL,40.11,41.37,59.01,99.44,21.91,NORMAL,0
2026-09-20 11:06:29,DT-001,NORMAL,41.78,42.05,56.88,99.43,19.19,NORMAL,0
2026-09-20 11:06:30,DT-001,NORMAL,39.62,41.17,55.65,99.43,21.21,NORMAL,0
2026-09-20 11:06:31,DT-001,NORMAL,37.58,42.72,53.57,99.43,20.44,NORMAL,0
2026-09-20 11:06:32,DT-001,NORMAL,35.95,42.13,51.6,99.42,18.1,NORMAL,0
2026-09-20 11:06:33,DT-001,NORMAL,34.28,40.2,51.13,99.42,19.44,NORMAL,0
2026-09-20 11:06:34,DT-001,NORMAL,36.18,40.55,50.52,99.41,17.31,NORMAL,0
2026-09-20 11:06:35,DT-001,NORMAL,34.66,41.89,49.01,99.41,19.2,NORMAL,0
2026-09-20 11:06:36,DT-001,NORMAL,32.99,42.93,48.19,99.41,21.22,NORMAL,0
2026-09-20 11:06:37,DT-001,NORMAL,32.96,42.92,47.64,99.4,21.38,NORMAL,0
2026-09-20 11:06:38,DT-001,NORMAL,34.8,43.54,46.22,99.39,20.81,NORMAL,0
2026-09-20 11:06:39,DT-001,NORMAL,33.07,41.57,44.97,99.39,21.21,NORMAL,0
2026-09-20 11:06:40,DT-001,NORMAL,32.64,41.3,44.28,99.38,19.81,NORMAL,0
2026-09-20 11:06:41,DT-001,NORMAL,32.7,42.23,43.25,99.38,20.63,NORMAL,0
2026-09-20 11:06:42,DT-001,NORMAL,34.41,42.48,42.23,99.38,21.69,NORMAL,0
2026-09-20 11:06:43,DT-001,NORMAL,36.44,43.54,42.02,99.37,18.85,NORMAL,0
2026-09-20 11:06:44,DT-001,NORMAL,34.57,44.25,42.21,99.36,19.22,NORMAL,0
2026-09-20 11:06:45,DT-001,NORMAL,32.56,44.42,41.55,99.36,18.46,NORMAL,0
2026-09-20 11:06:46,DT-001,NORMAL,32.79,45.46,41.09,99.36,20.54,NORMAL,0
2026-09-20 11:06:47,DT-001,NORMAL,32.08,45.45,40.98,99.35,19.97,NORMAL,0
2026-09-20 11:06:48,DT-001,NORMAL,30.54,43.56,40.42,99.34,17.92,NORMAL,0
2026-09-20 11:06:49,DT-001,NORMAL,28.5,41.55,41.1,99.33,19.38,NORMAL,0
2026-09-20 11:06:50,DT-001,NORMAL,26.67,40.38,41.65,99.33,20.26,NORMAL,0
2026-09-20 11:06:51,DT-001,NORMAL,28.78,38.59,40.92,99.32,18.32,NORMAL,0
2026-09-20 11:06:52,DT-001,NORMAL,30.45,40.06,40.58,99.32,19.35,NORMAL,0
2026-09-20 11:06:53,DT-001,NORMAL,30.1,38.98,40.71,99.32,18.62,NORMAL,0
2026-09-20 11:06:54,DT-001,NORMAL,32.02,39.67,40.63,99.31,18.42,NORMAL,0
2026-09-20 11:06:55,DT-001,NORMAL,31.46,38.47,40.97,99.3,19.92,NORMAL,0
2026-09-20 11:06:56,DT-001,NORMAL,29.71,37.22,40.57,99.3,18.18,NORMAL,0
2026-09-20 11:06:57,DT-001,NORMAL,29.6,38.45,39.88,99.29,17.3,NORMAL,0
2026-09-20 11:06:58,DT-001,NORMAL,28.02,39.91,40.38,99.28,16.33,NORMAL,0
2026-09-20 11:06:59,DT-001,NORMAL,27.89,38.6,40.75,99.28,16.07,NORMAL,0
2026-09-20 11:07:00,DT-001,NORMAL,28.38,39.25,40.16,99.27,15.77,NORMAL,0
2026-09-20 11:07:01,DT-001,NORMAL,26.37,40.63,40.17,99.27,15.67,NORMAL,0
2026-09-20 11:07:02,DT-001,NORMAL,29.2,39.15,40.73,99.27,14.72,NORMAL,0
2026-09-20 11:07:03,DT-001,NORMAL,31.61,40.52,40.76,99.26,17.53,NORMAL,0
2026-09-20 11:07:04,DT-001,NORMAL,34.03,38.68,41.35,99.26,18.8,NORMAL,0
2026-09-20 11:07:05,DT-001,NORMAL,33.99,37.02,40.77,99.26,17.87,NORMAL,0
2026-09-20 11:07:06,DT-001,NORMAL,32.25,38.41,40.82,99.25,19.0,NORMAL,0
2026-09-20 11:07:07,DT-001,NORMAL,32.38,38.05,40.56,99.24,21.21,NORMAL,0
2026-09-20 11:07:08,DT-001,NORMAL,34.07,37.73,40.88,99.24,21.05,NORMAL,0
2026-09-20 11:07:09,DT-001,NORMAL,34.0,38.64,40.22,99.23,19.5,NORMAL,0
2026-09-20 11:07:10,DT-001,NORMAL,32.01,38.46,40.91,99.23,20.52,NORMAL,0
2026-09-20 11:07:11,DT-001,NORMAL,31.49,37.31,41.16,99.23,18.29,NORMAL,0
2026-09-20 11:07:12,DT-001,NORMAL,33.6,37.25,41.75,99.22,20.57,NORMAL,0
2026-09-20 11:07:13,DT-001,NORMAL,31.04,39.05,41.74,99.22,19.16,NORMAL,0
2026-09-20 11:07:14,DT-001,NORMAL,32.27,40.72,41.19,99.21,18.04,NORMAL,0
2026-09-20 11:07:15,DT-001,NORMAL,33.43,41.47,41.69,99.21,20.9,NORMAL,0
2026-09-20 11:07:16,DT-001,NORMAL,35.18,39.89,41.52,99.21,21.22,NORMAL,0
2026-09-20 11:07:17,DT-001,FAULT,39.37,40.1,90.58,99.2,23.69,HIGH_TEMPERATURE,1
2026-09-20 11:07:18,DT-001,FAULT,37.76,41.25,96.2,99.2,21.59,HIGH_TEMPERATURE,1
2026-09-20 11:07:19,DT-001,FAULT,39.5,39.55,93.97,99.19,18.9,HIGH_TEMPERATURE,1
2026-09-20 11:07:20,DT-001,FAULT,42.0,40.51,93.13,99.18,18.64,HIGH_TEMPERATURE,1
2026-09-20 11:07:21,DT-001,FAULT,41.06,40.02,96.54,99.18,17.02,HIGH_TEMPERATURE,1
2026-09-20 11:07:22,DT-001,FAULT,38.54,38.79,93.39,99.18,16.97,HIGH_TEMPERATURE,1
2026-09-20 11:07:23,DT-001,FAULT,43.65,39.68,91.02,99.17,19.44,HIGH_TEMPERATURE,1
2026-09-20 11:07:24,DT-001,FAULT,43.82,39.1,92.53,99.17,20.0,HIGH_TEMPERATURE,1
2026-09-20 11:07:25,DT-001,FAULT,46.8,38.01,91.34,99.16,19.01,HIGH_TEMPERATURE,1
2026-09-20 11:07:26,DT-001,FAULT,47.18,39.42,88.23,99.16,20.58,HIGH_TEMPERATURE,1
2026-09-20 11:07:27,DT-001,FAULT,50.19,40.54,89.74,99.16,21.8,HIGH_TEMPERATURE,1
2026-09-20 11:07:28,DT-001,FAULT,49.4,40.11,79.16,99.15,23.33,HIGH_TEMPERATURE,1
2026-09-20 11:07:29,DT-001,FAULT,49.86,41.17,89.96,99.15,24.93,HIGH_TEMPERATURE,1
2026-09-20 11:07:30,DT-001,FAULT,52.22,39.56,90.08,99.15,23.15,HIGH_TEMPERATURE,1
2026-09-20 11:07:31,DT-001,FAULT,47.98,39.57,93.37,99.15,24.4,HIGH_TEMPERATURE,1
2026-09-20 11:07:32,DT-001,FAULT,46.59,39.4,94.72,99.14,21.69,HIGH_TEMPERATURE,1
2026-09-20 11:07:33,DT-001,NORMAL,47.59,38.88,88.58,99.14,18.97,NORMAL,0
2026-09-20 11:07:34,DT-001,NORMAL,43.26,40.11,83.04,99.14,20.47,NORMAL,0
2026-09-20 11:07:35,DT-001,NORMAL,42.4,38.59,78.29,99.13,18.25,NORMAL,0
2026-09-20 11:07:36,DT-001,NORMAL,41.37,38.27,74.88,99.12,18.99,NORMAL,0
2026-09-20 11:07:37,DT-001,NORMAL,42.87,37.77,71.64,99.11,19.11,NORMAL,0
2026-09-20 11:07:38,DT-001,NORMAL,40.46,36.77,68.54,99.11,20.11,NORMAL,0
2026-09-20 11:07:39,DT-001,NORMAL,38.27,37.17,66.07,99.11,21.85,NORMAL,0
2026-09-20 11:07:40,DT-001,NORMAL,38.1,35.81,63.29,99.11,21.31,NORMAL,0
2026-09-20 11:07:41,DT-001,FAULT,34.6,35.37,60.6,7.14,20.33,LOW_BATTERY,1
2026-09-20 11:07:42,DT-001,FAULT,34.23,35.94,58.4,3.54,18.87,LOW_BATTERY,1
2026-09-20 11:07:43,DT-001,FAULT,32.56,35.36,56.3,14.97,18.26,LOW_BATTERY,1
2026-09-20 11:07:44,DT-001,FAULT,33.84,35.38,54.01,1.9,19.11,LOW_BATTERY,1
2026-09-20 11:07:45,DT-001,FAULT,31.88,35.52,53.12,14.37,19.83,LOW_BATTERY,1
2026-09-20 11:07:46,DT-001,FAULT,29.09,36.41,52.01,4.14,22.14,LOW_BATTERY,1
2026-09-20 11:07:47,DT-001,NORMAL,27.92,35.14,50.26,100.0,23.74,NORMAL,0
2026-09-20 11:07:48,DT-001,NORMAL,28.43,35.73,48.52,99.99,22.06,NORMAL,0
2026-09-20 11:07:49,DT-001,NORMAL,26.85,37.77,47.67,99.98,21.94,NORMAL,0
2026-09-20 11:07:50,DT-001,NORMAL,28.59,38.1,46.28,99.98,19.88,NORMAL,0
2026-09-20 11:07:51,DT-001,NORMAL,29.79,38.72,45.35,99.98,20.28,NORMAL,0
2026-09-20 11:07:52,DT-001,NORMAL,31.06,38.51,44.33,99.98,19.82,NORMAL,0
2026-09-20 11:07:53,DT-001,NORMAL,30.24,39.47,43.93,99.98,18.81,NORMAL,0
2026-09-20 11:07:54,DT-001,NORMAL,27.96,40.87,44.0,99.97,21.53,NORMAL,0
2026-09-20 11:07:55,DT-001,NORMAL,27.38,41.68,43.97,99.96,18.91,NORMAL,0
2026-09-20 11:07:56,DT-001,NORMAL,26.18,42.15,43.35,99.96,17.9,NORMAL,0
2026-09-20 11:07:57,DT-001,NORMAL,28.78,40.22,42.41,99.95,17.63,NORMAL,0
2026-09-20 11:07:58,DT-001,NORMAL,27.77,40.47,42.63,99.95,20.13,NORMAL,0
2026-09-20 11:07:59,DT-001,NORMAL,29.24,39.95,42.44,99.94,18.38,NORMAL,0
2026-09-20 11:08:00,DT-001,NORMAL,28.41,41.65,42.15,99.93,16.17,NORMAL,0
2026-09-20 11:08:01,DT-001,NORMAL,26.07,42.16,41.3,99.93,15.14,NORMAL,0
2026-09-20 11:08:02,DT-001,NORMAL,24.89,42.9,40.96,99.92,14.32,NORMAL,0
2026-09-20 11:08:03,DT-001,NORMAL,26.53,42.23,40.46,99.92,12.74,NORMAL,0
2026-09-20 11:08:04,DT-001,NORMAL,27.42,42.1,40.74,99.91,13.71,NORMAL,0
2026-09-20 11:08:05,DT-001,NORMAL,26.05,42.23,40.85,99.91,12.81,NORMAL,0
2026-09-20 11:08:06,DT-001,NORMAL,25.49,41.02,41.32,99.9,14.73,NORMAL,0
2026-09-20 11:08:07,DT-001,NORMAL,28.2,41.32,41.19,99.89,14.33,NORMAL,0
2026-09-20 11:08:08,DT-001,NORMAL,28.17,41.19,40.94,99.89,16.86,NORMAL,0
2026-09-20 11:08:09,DT-001,NORMAL,25.71,39.94,41.31,99.88,14.63,NORMAL,0
2026-09-20 11:08:10,DT-001,NORMAL,27.64,38.54,40.64,99.87,17.46,NORMAL,0
2026-09-20 11:08:11,DT-001,NORMAL,27.22,38.59,40.87,99.87,16.55,NORMAL,0
2026-09-20 11:08:12,DT-001,NORMAL,25.44,39.54,40.66,99.87,17.55,NORMAL,0
2026-09-20 11:08:13,DT-001,NORMAL,25.18,40.64,40.07,99.87,16.77,NORMAL,0
2026-09-20 11:08:14,DT-001,NORMAL,23.63,40.67,40.45,99.86,17.31,NORMAL,0
2026-09-20 11:08:15,DT-001,NORMAL,23.71,40.52,40.89,99.86,18.96,NORMAL,0
2026-09-20 11:08:16,DT-001,NORMAL,22.56,41.27,41.44,99.85,19.1,NORMAL,0
2026-09-20 11:08:17,DT-001,NORMAL,23.04,40.55,41.18,99.85,21.53,NORMAL,0
2026-09-20 11:08:18,DT-001,NORMAL,25.67,39.75,41.09,99.85,22.71,NORMAL,0
2026-09-20 11:08:19,DT-001,NORMAL,26.81,40.78,40.75,99.84,21.88,NORMAL,0
2026-09-20 11:08:20,DT-001,NORMAL,28.69,39.07,40.95,99.84,19.68,NORMAL,0
2026-09-20 11:08:21,DT-001,NORMAL,26.22,37.51,40.41,99.83,19.82,NORMAL,0
2026-09-20 11:08:22,DT-001,NORMAL,26.01,39.15,39.78,99.82,17.29,NORMAL,0
2026-09-20 11:08:23,DT-001,NORMAL,26.17,38.58,40.15,99.82,15.81,NORMAL,0
2026-09-20 11:08:24,DT-001,NORMAL,28.7,38.21,40.6,99.82,14.52,NORMAL,0
2026-09-20 11:08:25,DT-001,NORMAL,28.75,39.64,40.43,99.81,17.24,NORMAL,0
2026-09-20 11:08:26,DT-001,NORMAL,31.49,40.87,40.08,99.8,15.44,NORMAL,0
2026-09-20 11:08:27,DT-001,NORMAL,31.63,41.84,40.77,99.79,15.05,NORMAL,0
2026-09-20 11:08:28,DT-001,NORMAL,33.43,43.14,41.04,99.79,15.04,NORMAL,0
2026-09-20 11:08:29,DT-001,NORMAL,33.87,43.24,40.39,99.79,14.84,NORMAL,0
2026-09-20 11:08:30,DT-001,NORMAL,30.88,44.07,40.36,99.78,15.79,NORMAL,0
2026-09-20 11:08:31,DT-001,NORMAL,29.66,43.93,40.95,99.77,15.96,NORMAL,0
2026-09-20 11:08:32,DT-001,NORMAL,31.35,43.19,41.0,99.76,18.75,NORMAL,0
2026-09-20 11:08:33,DT-001,NORMAL,31.89,43.98,41.43,99.76,20.66,NORMAL,0
2026-09-20 11:08:34,DT-001,NORMAL,33.1,44.47,41.54,99.75,22.51,NORMAL,0
2026-09-20 11:08:35,DT-001,NORMAL,32.91,42.74,41.8,99.74,23.0,NORMAL,0
2026-09-20 11:08:36,DT-001,NORMAL,30.71,42.7,41.32,99.74,24.79,NORMAL,0
2026-09-20 11:08:37,DT-001,NORMAL,32.22,43.72,41.84,99.73,22.19,NORMAL,0
2026-09-20 11:08:38,DT-001,NORMAL,33.66,42.35,42.06,99.72,21.6,NORMAL,0
2026-09-20 11:08:39,DT-001,NORMAL,35.78,40.51,42.03,99.72,21.75,NORMAL,0
2026-09-20 11:08:40,DT-001,NORMAL,35.96,40.31,41.71,99.71,22.34,NORMAL,0
2026-09-20 11:08:41,DT-001,NORMAL,33.83,40.5,42.25,99.71,22.68,NORMAL,0
2026-09-20 11:08:42,DT-001,NORMAL,34.32,41.92,42.24,99.7,22.52,NORMAL,0
2026-09-20 11:08:43,DT-001,NORMAL,34.22,39.99,42.48,99.7,19.59,NORMAL,0
2026-09-20 11:08:44,DT-001,NORMAL,33.3,40.58,42.92,99.69,19.99,NORMAL,0
2026-09-20 11:08:45,DT-001,NORMAL,30.43,41.62,43.04,99.68,21.41,NORMAL,0
2026-09-20 11:08:46,DT-001,NORMAL,28.48,42.03,42.15,99.68,21.66,NORMAL,0
2026-09-20 11:08:47,DT-001,NORMAL,29.33,43.36,41.53,99.67,23.16,NORMAL,0
2026-09-20 11:08:48,DT-001,NORMAL,31.19,44.4,41.76,99.66,21.84,NORMAL,0
2026-09-20 11:08:49,DT-001,NORMAL,33.36,42.59,42.08,99.66,21.11,NORMAL,0
2026-09-20 11:08:50,DT-001,NORMAL,33.49,43.31,42.37,99.65,23.15,NORMAL,0
2026-09-20 11:08:51,DT-001,NORMAL,34.94,41.77,42.5,99.65,23.74,NORMAL,0
2026-09-20 11:08:52,DT-001,NORMAL,34.99,43.06,42.09,99.64,21.3,NORMAL,0
2026-09-20 11:08:53,DT-001,NORMAL,33.88,41.68,41.28,99.64,21.77,NORMAL,0
2026-09-20 11:08:54,DT-001,NORMAL,35.24,39.81,41.79,99.64,19.2,NORMAL,0
2026-09-20 11:08:55,DT-001,NORMAL,32.45,40.29,41.0,99.63,16.87,NORMAL,0
2026-09-20 11:08:56,DT-001,NORMAL,30.46,40.73,40.46,99.62,16.88,NORMAL,0
2026-09-20 11:08:57,DT-001,NORMAL,28.49,41.49,40.01,99.62,14.58,NORMAL,0
2026-09-20 11:08:58,DT-001,NORMAL,28.33,40.55,39.52,99.61,14.85,NORMAL,0
2026-09-20 11:08:59,DT-001,NORMAL,27.97,41.8,39.82,99.61,14.52,NORMAL,0
2026-09-20 11:09:00,DT-001,NORMAL,25.97,42.96,40.16,99.6,17.36,NORMAL,0
2026-09-20 11:09:01,DT-001,NORMAL,28.98,42.9,40.77,99.6,19.12,NORMAL,0
2026-09-20 11:09:02,DT-001,FAULT,26.74,41.51,40.26,17.22,21.57,LOW_BATTERY,1
2026-09-20 11:09:03,DT-001,FAULT,26.07,42.14,39.76,2.85,23.9,LOW_BATTERY,1
2026-09-20 11:09:04,DT-001,FAULT,26.7,40.41,39.08,3.79,25.67,LOW_BATTERY,1
2026-09-20 11:09:05,DT-001,FAULT,24.88,40.74,38.45,5.05,26.45,LOW_BATTERY,1
2026-09-20 11:09:06,DT-001,FAULT,25.46,41.27,38.08,6.86,26.2,LOW_BATTERY,1
2026-09-20 11:09:07,DT-001,FAULT,23.87,40.13,37.66,5.5,24.48,LOW_BATTERY,1
2026-09-20 11:09:08,DT-001,FAULT,22.05,41.78,38.42,7.73,22.1,LOW_BATTERY,1
2026-09-20 11:09:09,DT-001,FAULT,22.9,43.31,37.99,5.02,24.56,LOW_BATTERY,1
2026-09-20 11:09:10,DT-001,FAULT,22.02,42.08,37.62,3.41,21.99,LOW_BATTERY,1
2026-09-20 11:09:11,DT-001,FAULT,22.62,42.92,38.1,1.24,20.1,LOW_BATTERY,1
2026-09-20 11:09:12,DT-001,FAULT,21.53,41.16,38.28,4.1,20.28,LOW_BATTERY,1
2026-09-20 11:09:13,DT-001,FAULT,23.07,40.18,39.07,6.78,20.65,LOW_BATTERY,1
2026-09-20 11:09:14,DT-001,FAULT,25.54,41.19,39.43,15.73,21.97,LOW_BATTERY,1
2026-09-20 11:09:15,DT-001,NORMAL,27.73,40.14,38.93,100.0,22.01,NORMAL,0
2026-09-20 11:09:16,DT-001,NORMAL,27.46,39.55,39.14,100.0,23.1,NORMAL,0
2026-09-20 11:09:17,DT-001,NORMAL,28.81,39.75,39.43,99.99,25.1,NORMAL,0
2026-09-20 11:09:18,DT-001,NORMAL,28.81,38.2,40.0,99.99,26.75,NORMAL,0
2026-09-20 11:09:19,DT-001,NORMAL,30.59,39.67,39.31,99.98,25.4,NORMAL,0
2026-09-20 11:09:20,DT-001,NORMAL,31.39,38.52,38.98,99.98,25.8,NORMAL,0
2026-09-20 11:09:21,DT-001,NORMAL,30.68,40.01,38.89,99.97,25.43,NORMAL,0
2026-09-20 11:09:22,DT-001,NORMAL,28.47,39.17,39.1,99.96,25.01,NORMAL,0
2026-09-20 11:09:23,DT-001,NORMAL,26.87,40.98,38.67,99.95,27.04,NORMAL,0
2026-09-20 11:09:24,DT-001,NORMAL,29.64,41.09,38.85,99.95,24.91,NORMAL,0
2026-09-20 11:09:25,DT-001,NORMAL,29.9,42.0,39.5,99.94,22.4,NORMAL,0
2026-09-20 11:09:26,DT-001,NORMAL,31.8,42.88,40.2,99.93,20.7,NORMAL,0
2026-09-20 11:09:27,DT-001,NORMAL,31.26,43.38,40.49,99.93,23.17,NORMAL,0
2026-09-20 11:09:28,DT-001,NORMAL,30.05,43.42,40.94,99.92,23.14,NORMAL,0
2026-09-20 11:09:29,DT-001,NORMAL,27.8,42.53,41.03,99.92,25.32,NORMAL,0
2026-09-20 11:09:30,DT-001,NORMAL,25.51,42.83,40.34,99.91,23.36,NORMAL,0
2026-09-20 11:09:31,DT-001,NORMAL,25.68,42.47,40.36,99.9,21.33,NORMAL,0
2026-09-20 11:09:32,DT-001,NORMAL,25.85,41.79,39.71,99.89,22.39,NORMAL,0
2026-09-20 11:09:33,DT-001,NORMAL,26.06,42.01,39.73,99.89,24.07,NORMAL,0
2026-09-20 11:09:34,DT-001,NORMAL,26.11,41.8,40.26,99.88,21.67,NORMAL,0
2026-09-20 11:09:35,DT-001,NORMAL,24.86,43.4,39.57,99.87,20.52,NORMAL,0
2026-09-20 11:09:36,DT-001,NORMAL,24.82,41.93,39.79,99.87,18.05,NORMAL,0
2026-09-20 11:09:37,DT-001,NORMAL,22.8,43.16,39.61,99.86,17.6,NORMAL,0
2026-09-20 11:09:38,DT-001,NORMAL,24.52,43.09,38.97,99.86,16.65,NORMAL,0
2026-09-20 11:09:39,DT-001,NORMAL,26.57,42.21,38.89,99.86,19.33,NORMAL,0
2026-09-20 11:09:40,DT-001,NORMAL,27.42,40.9,38.79,99.85,18.28,NORMAL,0
2026-09-20 11:09:41,DT-001,NORMAL,28.4,39.49,38.96,99.84,17.21,NORMAL,0
2026-09-20 11:09:42,DT-001,NORMAL,30.54,40.86,38.63,99.83,19.78,NORMAL,0
2026-09-20 11:09:43,DT-001,NORMAL,29.62,39.56,38.16,99.83,18.87,NORMAL,0
2026-09-20 11:09:44,DT-001,NORMAL,28.79,41.37,38.32,99.82,18.14,NORMAL,0
2026-09-20 11:09:45,DT-001,NORMAL,29.32,40.89,38.61,99.81,16.82,NORMAL,0
2026-09-20 11:09:46,DT-001,NORMAL,30.9,40.33,38.35,99.8,17.17,NORMAL,0
2026-09-20 11:09:47,DT-001,NORMAL,30.23,39.81,39.17,99.79,16.17,NORMAL,0
2026-09-20 11:09:48,DT-001,NORMAL,32.09,39.2,39.41,99.79,18.03,NORMAL,0
2026-09-20 11:09:49,DT-001,NORMAL,30.6,37.51,39.19,99.78,20.26,NORMAL,0
2026-09-20 11:09:50,DT-001,NORMAL,32.29,36.22,39.75,99.77,20.77,NORMAL,0
2026-09-20 11:09:51,DT-001,NORMAL,30.44,37.8,39.54,99.77,22.28,NORMAL,0
2026-09-20 11:09:52,DT-001,NORMAL,29.66,37.64,38.99,99.77,19.93,NORMAL,0
2026-09-20 11:09:53,DT-001,NORMAL,28.09,36.86,38.62,99.76,18.4,NORMAL,0
2026-09-20 11:09:54,DT-001,NORMAL,29.51,38.79,38.18,99.75,18.27,NORMAL,0
2026-09-20 11:09:55,DT-001,NORMAL,26.94,39.35,39.01,99.75,20.41,NORMAL,0
2026-09-20 11:09:56,DT-001,NORMAL,26.08,40.39,38.52,99.74,18.63,NORMAL,0
2026-09-20 11:09:57,DT-001,NORMAL,26.63,42.14,38.95,99.74,19.1,NORMAL,0
2026-09-20 11:09:58,DT-001,NORMAL,28.78,42.85,38.34,99.73,17.76,NORMAL,0
2026-09-20 11:09:59,DT-001,NORMAL,29.21,43.53,38.37,99.72,20.33,NORMAL,0
2026-09-20 11:10:00,DT-001,NORMAL,31.52,44.17,38.41,99.71,22.26,NORMAL,0
2026-09-20 11:10:01,DT-001,NORMAL,30.91,44.67,38.62,99.71,24.0,NORMAL,0
2026-09-20 11:10:02,DT-001,NORMAL,31.93,44.24,39.46,99.7,22.41,NORMAL,0
2026-09-20 11:10:03,DT-001,NORMAL,33.0,43.53,39.32,99.69,23.72,NORMAL,0
2026-09-20 11:10:04,DT-001,NORMAL,31.55,43.19,39.1,99.69,21.29,NORMAL,0
2026-09-20 11:10:05,DT-001,NORMAL,32.44,44.62,38.51,99.68,18.49,NORMAL,0
2026-09-20 11:10:06,DT-001,NORMAL,30.34,43.46,38.86,99.67,20.69,NORMAL,0
2026-09-20 11:10:07,DT-001,NORMAL,28.88,43.63,39.44,99.66,18.54,NORMAL,0
2026-09-20 11:10:08,DT-001,NORMAL,28.01,42.21,39.24,99.66,18.81,NORMAL,0
2026-09-20 11:10:09,DT-001,NORMAL,27.81,42.85,39.58,99.66,17.76,NORMAL,0
2026-09-20 11:10:10,DT-001,NORMAL,28.66,42.15,39.8,99.65,16.06,NORMAL,0
2026-09-20 11:10:11,DT-001,NORMAL,29.82,43.51,39.71,99.64,18.02,NORMAL,0
2026-09-20 11:10:12,DT-001,NORMAL,28.72,42.85,40.09,99.64,20.08,NORMAL,0
2026-09-20 11:10:13,DT-001,NORMAL,29.94,44.07,39.78,99.63,17.75,NORMAL,0
2026-09-20 11:10:14,DT-001,NORMAL,31.64,44.41,40.24,99.63,16.0,NORMAL,0
2026-09-20 11:10:15,DT-001,NORMAL,29.46,44.35,40.76,99.62,17.08,NORMAL,0
2026-09-20 11:10:16,DT-001,NORMAL,27.13,44.78,41.24,99.62,16.92,NORMAL,0
2026-09-20 11:10:17,DT-001,NORMAL,25.82,44.49,40.89,99.61,18.67,NORMAL,0
2026-09-20 11:10:18,DT-001,NORMAL,27.35,44.63,40.34,99.61,17.99,NORMAL,0
2026-09-20 11:10:19,DT-001,NORMAL,26.32,45.87,40.4,99.61,16.22,NORMAL,0
2026-09-20 11:10:20,DT-001,NORMAL,27.08,43.61,39.84,99.6,18.31,NORMAL,0
2026-09-20 11:10:21,DT-001,NORMAL,28.67,42.82,40.08,99.6,16.33,NORMAL,0
2026-09-20 11:10:22,DT-001,NORMAL,30.8,43.32,40.74,99.6,14.95,NORMAL,0
2026-09-20 11:10:23,DT-001,NORMAL,29.18,42.79,40.98,99.59,15.8,NORMAL,0
2026-09-20 11:10:24,DT-001,NORMAL,27.57,43.72,40.2,99.59,14.36,NORMAL,0
2026-09-20 11:10:25,DT-001,NORMAL,30.02,42.32,40.05,99.59,12.77,NORMAL,0
2026-09-20 11:10:26,DT-001,NORMAL,29.09,43.36,39.44,99.59,13.78,NORMAL,0
2026-09-20 11:10:27,DT-001,NORMAL,31.32,42.4,39.3,99.58,15.96,NORMAL,0
2026-09-20 11:10:28,DT-001,NORMAL,31.41,41.51,40.0,99.57,14.33,NORMAL,0
2026-09-20 11:10:29,DT-001,NORMAL,31.06,42.24,39.99,99.57,14.32,NORMAL,0
2026-09-20 11:10:30,DT-001,NORMAL,28.36,41.41,40.52,99.57,17.33,NORMAL,0
2026-09-20 11:10:31,DT-001,NORMAL,29.69,39.89,41.03,99.56,19.48,NORMAL,0
2026-09-20 11:10:32,DT-001,NORMAL,27.04,40.16,40.84,99.56,18.62,NORMAL,0
2026-09-20 11:10:33,DT-001,NORMAL,27.85,41.08,41.35,99.55,17.21,NORMAL,0
2026-09-20 11:10:34,DT-001,NORMAL,29.78,39.67,41.86,99.54,17.59,NORMAL,0
2026-09-20 11:10:35,DT-001,NORMAL,27.25,40.33,42.36,99.54,17.1,NORMAL,0
